ESTADO,SCORE_ADVANCE,EXPERIENCIA_SF,BGI60_12,NUMCUENTASINBB,ANTIGUEDADMAXIMAPASIVOS,MAXIMAANTIGUEDADCTASABIERTAS,NUMSUSCRIPTORSECTORFINAN,MAXIATRASOU12MSECREAL,MAXANTIGCARTERASCERRADASU12M,MINIMAANTIGUEDADCTASCERRADAS,ANTIGUEDADMAXIMACREDITO,CONTMORA30SECREALU12M,VLR_COUTA_DATACREDITO,PORCENTAJEDECUENTASALDIA,VTAR_PROMEDIOLIMITES,VREAL_SUMASALDOACTUAL,VPRO_ENDSISTEMASINBB
b'RECHAZADO',721.0,b'Cliente Sin Experiencia',,3.0,48.0,5.0,1.0,0.0,-999.0,33.0,35.0,0.0,626000.0,100.0,800000.0,1532000.0,693600.0
b'RECHAZADO',803.0,b'Cliente Con Experiencia',,3.0,113.0,34.0,1.0,0.0,-999.0,-999.0,34.0,0.0,717000.0,100.0,0.0,0.0,4930000.0
b'RECHAZADO',701.0,b'Cliente Con Experiencia',,6.0,64.0,63.0,5.0,0.0,37.0,11.0,104.0,0.0,1751000.0,100.0,2025000.0,0.0,51157400.0
b'RECHAZADO',675.0,b'Cliente Con Experiencia',,3.0,163.0,18.0,3.0,0.0,-999.0,-999.0,27.0,0.0,944000.0,100.0,200000.0,728000.0,1636200.0
b'RECHAZADO',789.0,b'Cliente Con Experiencia',,0.0,36.0,-999.0,-999.0,0.0,13.0,7.0,32.0,0.0,0.0,100.0,0.0,0.0,0.0
b'RECHAZADO',909.0,b'Cliente Sin Experiencia',,1.0,146.0,-999.0,-999.0,0.0,-999.0,38.0,153.0,0.0,0.0,100.0,0.0,35000.0,0.0
b'RECHAZADO',762.0,b'Cliente Sin Experiencia',,4.0,121.0,9.0,2.0,0.0,9.0,9.0,110.0,0.0,931000.0,100.0,0.0,3478000.0,853000.0
b'RECHAZADO',625.0,b'Cliente Con Experiencia',,5.0,120.0,23.0,4.0,0.0,8.0,11.0,52.0,0.0,3904000.0,100.0,400000.0,27224000.0,76258400.0
b'RECHAZADO',788.0,b'Cliente Sin Experiencia',,2.0,80.0,-999.0,-999.0,0.0,-999.0,-999.0,31.0,0.0,69000.0,100.0,0.0,0.0,0.0
b'RECHAZADO',636.0,b'Cliente Con Experiencia',,3.0,127.0,64.0,3.0,3.0,-999.0,19.0,64.0,4.0,1198000.0,100.0,528000.0,0.0,17736200.0
b'RECHAZADO',579.0,b'Cliente Con Experiencia',,1.0,52.0,21.0,4.0,0.0,-999.0,-999.0,63.0,0.0,1140000.0,100.0,4000000.0,3309000.0,15308400.0
b'RECHAZADO',304.0,b'Cliente Con Experiencia',,5.0,137.0,59.0,2.0,777.0,-999.0,74.0,59.0,2.0,1351000.0,67.0,906000.0,577000.0,362400.0
b'RECHAZADO',743.0,b'Cliente Con Experiencia',,1.0,192.0,24.0,3.0,0.0,11.0,6.0,124.0,0.0,1091000.0,100.0,0.0,57000.0,38574000.0
b'RECHAZADO',872.0,b'Cliente Con Experiencia',,1.0,126.0,14.0,1.0,0.0,-999.0,14.0,95.0,0.0,361000.0,100.0,0.0,0.0,0.0
b'RECHAZADO',570.0,b'Cliente Sin Experiencia',,3.0,59.0,9.0,3.0,0.0,-999.0,-999.0,14.0,0.0,1089000.0,100.0,0.0,556000.0,14324000.0
b'RECHAZADO',889.0,b'Cliente Con Experiencia',,1.0,63.0,14.0,3.0,0.0,-999.0,17.0,25.0,0.0,1111000.0,100.0,6800000.0,0.0,16193000.0
b'RECHAZADO',693.0,b'Cliente Con Experiencia',,6.0,133.0,24.0,4.0,0.0,-999.0,19.0,75.0,0.0,405000.0,100.0,0.0,0.0,3839000.0
b'RECHAZADO',748.0,b'Cliente Sin Experiencia',,4.0,61.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,122000.0,100.0,0.0,627000.0,-999.0
b'RECHAZADO',794.0,b'Cliente Con Experiencia',,4.0,156.0,94.0,5.0,0.0,102.0,2.0,130.0,0.0,8623000.0,100.0,9541000.0,0.0,11460400.0
b'RECHAZADO',870.0,b'Cliente Con Experiencia',,1.0,184.0,12.0,1.0,0.0,-999.0,59.0,69.0,0.0,100000.0,100.0,0.0,0.0,0.0
b'RECHAZADO',648.0,b'Cliente Con Experiencia',,4.0,74.0,33.0,4.0,0.0,16.0,3.0,128.0,0.0,16616000.0,100.0,2682000.0,0.0,57545400.0
b'RECHAZADO',894.0,b'Cliente Con Experiencia',,1.0,93.0,31.0,2.0,0.0,-999.0,39.0,55.0,0.0,1157000.0,100.0,0.0,0.0,9379000.0
b'RECHAZADO',625.0,b'Cliente Con Experiencia',,4.0,49.0,28.0,7.0,0.0,-999.0,16.0,28.0,0.0,5422000.0,100.0,8175000.0,0.0,197776800.0
b'RECHAZADO',918.0,b'Cliente Con Experiencia',,2.0,49.0,18.0,1.0,0.0,40.0,3.0,43.0,0.0,167000.0,100.0,5000000.0,0.0,1000000.0
b'RECHAZADO',716.0,b'Cliente Sin Experiencia',,5.0,72.0,4.0,2.0,0.0,-999.0,20.0,58.0,0.0,490000.0,100.0,0.0,50000.0,12622000.0
b'RECHAZADO',703.0,b'Cliente Con Experiencia',,5.0,96.0,13.0,2.0,0.0,10.0,7.0,17.0,0.0,829000.0,100.0,1600000.0,8085000.0,2534800.0
b'RECHAZADO',614.0,b'Cliente Con Experiencia',,1.0,63.0,16.0,3.0,6.0,-999.0,-999.0,16.0,0.0,386000.0,100.0,1701000.0,47000.0,9227400.0
b'RECHAZADO',657.0,b'Cliente Sin Experiencia',,3.0,41.0,3.0,1.0,0.0,-999.0,-999.0,-999.0,0.0,465000.0,100.0,0.0,0.0,-999.0
b'RECHAZADO',639.0,b'Cliente Con Experiencia',,5.0,35.0,16.0,4.0,0.0,-999.0,-999.0,16.0,0.0,1207000.0,100.0,0.0,805000.0,2224000.0
b'RECHAZADO',840.0,b'Cliente Con Experiencia',,3.0,59.0,20.0,1.0,0.0,8.0,6.0,20.0,0.0,276000.0,100.0,0.0,244000.0,0.0
b'RECHAZADO',774.0,b'Cliente Sin Experiencia',,1.0,52.0,-999.0,-999.0,0.0,-999.0,17.0,-999.0,0.0,28000.0,100.0,0.0,0.0,-999.0
b'RECHAZADO',629.0,b'Cliente Con Experiencia',,4.0,56.0,20.0,1.0,0.0,-999.0,-999.0,20.0,0.0,1208000.0,100.0,400000.0,3435000.0,362400.0
b'RECHAZADO',666.0,b'Cliente Sin Experiencia',,2.0,15.0,9.0,1.0,0.0,-999.0,-999.0,-999.0,0.0,776000.0,100.0,0.0,0.0,-999.0
b'RECHAZADO',652.0,b'Cliente Sin Experiencia',,1.0,9.0,7.0,2.0,-999.0,-999.0,-999.0,7.0,-999.0,108000.0,100.0,1000000.0,-999.0,671800.0
b'RECHAZADO',730.0,b'Cliente Con Experiencia',,2.0,83.0,82.0,3.0,0.0,100.0,1.0,82.0,0.0,1145000.0,100.0,1418000.0,85000.0,11833600.0
b'RECHAZADO',735.0,b'Cliente Sin Experiencia',,2.0,53.0,-999.0,1.0,0.0,-999.0,-999.0,53.0,0.0,719000.0,100.0,0.0,0.0,3600000.0
b'RECHAZADO',634.0,b'Cliente Sin Experiencia',,2.0,110.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,28000.0,100.0,0.0,28000.0,-999.0
b'RECHAZADO',588.0,b'Cliente Sin Experiencia',,33.0,163.0,-999.0,1.0,0.0,-999.0,-999.0,11.0,0.0,772000.0,100.0,0.0,2508000.0,2924000.0
b'RECHAZADO',652.0,b'Cliente Sin Experiencia',,2.0,132.0,8.0,2.0,0.0,2.0,8.0,10.0,0.0,321000.0,100.0,700000.0,0.0,3660400.0
b'RECHAZADO',507.0,b'Cliente Sin Experiencia',,9.0,20.0,-999.0,-999.0,0.0,-999.0,-999.0,6.0,0.0,532000.0,100.0,0.0,591000.0,0.0
b'RECHAZADO',602.0,b'Cliente Sin Experiencia',,1.0,20.0,10.0,1.0,-999.0,-999.0,-999.0,10.0,-999.0,0.0,100.0,100000.0,-999.0,20000.0
b'RECHAZADO',693.0,b'Cliente Con Experiencia',,2.0,109.0,-999.0,-999.0,0.0,37.0,8.0,98.0,0.0,77000.0,100.0,0.0,200000.0,0.0
b'RECHAZADO',620.0,b'Cliente Sin Experiencia',,1.0,54.0,-999.0,1.0,0.0,-999.0,-999.0,21.0,0.0,538000.0,100.0,0.0,1341000.0,0.0
b'RECHAZADO',671.0,b'Cliente Sin Experiencia',,2.0,12.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,37000.0,100.0,0.0,0.0,-999.0
b'RECHAZADO',620.0,b'Cliente Con Experiencia',,5.0,114.0,37.0,3.0,0.0,-999.0,-999.0,9.0,0.0,493000.0,100.0,2000000.0,0.0,1647200.0
b'RECHAZADO',529.0,b'Cliente Con Experiencia',,2.0,55.0,23.0,3.0,3.0,11.0,5.0,23.0,1.0,1201000.0,100.0,180000.0,312000.0,36000.0
b'RECHAZADO',766.0,b'Cliente Con Experiencia',,4.0,121.0,22.0,3.0,0.0,40.0,2.0,89.0,0.0,1076000.0,100.0,2400000.0,0.0,18836000.0
b'RECHAZADO',707.0,b'Cliente Con Experiencia',,4.0,93.0,20.0,3.0,0.0,-999.0,-999.0,5.0,0.0,2000000.0,100.0,0.0,38000.0,54681000.0
b'RECHAZADO',788.0,b'Cliente Con Experiencia',,1.0,92.0,23.0,1.0,0.0,41.0,6.0,83.0,0.0,286000.0,100.0,1000000.0,6491000.0,200000.0
b'RECHAZADO',812.0,b'Cliente Sin Experiencia',,6.0,52.0,-999.0,-999.0,0.0,-999.0,-999.0,17.0,0.0,383000.0,100.0,0.0,1352000.0,0.0
b'RECHAZADO',860.0,b'Cliente Con Experiencia',,1.0,183.0,35.0,3.0,0.0,90.0,3.0,191.0,0.0,553000.0,100.0,2300000.0,0.0,6833000.0
b'RECHAZADO',607.0,b'Cliente Sin Experiencia',,12.0,141.0,10.0,1.0,0.0,-999.0,-999.0,10.0,0.0,413000.0,100.0,0.0,2129000.0,3339000.0
b'RECHAZADO',689.0,b'Cliente Sin Experiencia',,2.0,68.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,46000.0,100.0,0.0,0.0,-999.0
b'RECHAZADO',762.0,b'Cliente Con Experiencia',,5.0,134.0,40.0,2.0,0.0,-999.0,13.0,65.0,0.0,921000.0,100.0,0.0,0.0,2296000.0
b'RECHAZADO',675.0,b'Cliente Sin Experiencia',,8.0,117.0,5.0,1.0,0.0,-999.0,-999.0,5.0,0.0,140000.0,100.0,1200000.0,0.0,655200.0
b'RECHAZADO',648.0,b'Cliente Con Experiencia',,2.0,137.0,28.0,4.0,0.0,-999.0,27.0,106.0,0.0,2273000.0,100.0,0.0,3479000.0,81838000.0
b'RECHAZADO',853.0,b'Cliente Con Experiencia',,6.0,156.0,117.0,7.0,0.0,-999.0,18.0,150.0,0.0,1913000.0,100.0,6124000.0,5159000.0,20629800.0
b'RECHAZADO',597.0,b'Cliente Con Experiencia',,8.0,49.0,18.0,2.0,0.0,22.0,2.0,26.0,0.0,492000.0,100.0,1430000.0,234000.0,1672400.0
b'RECHAZADO',766.0,b'Cliente Con Experiencia',,1.0,177.0,56.0,3.0,0.0,12.0,5.0,81.0,0.0,1165000.0,100.0,400000.0,0.0,17210000.0
b'RECHAZADO',730.0,b'Cliente Con Experiencia',,14.0,112.0,12.0,2.0,0.0,4.0,2.0,133.0,0.0,300000.0,100.0,0.0,0.0,4327000.0
b'RECHAZADO',687.0,b'Cliente Sin Experiencia',,1.0,99.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,100.0,0.0,-999.0,-999.0
b'RECHAZADO',690.0,b'Cliente Con Experiencia',,2.0,88.0,85.0,3.0,0.0,-999.0,47.0,105.0,0.0,2288000.0,100.0,5650000.0,21476000.0,24564800.0
b'RECHAZADO',894.0,b'Cliente Con Experiencia',,4.0,167.0,103.0,2.0,0.0,-999.0,20.0,103.0,0.0,886000.0,100.0,10200000.0,0.0,13091000.0
b'RECHAZADO',740.0,b'Cliente Con Experiencia',,0.0,135.0,-999.0,-999.0,0.0,96.0,7.0,103.0,0.0,0.0,100.0,0.0,0.0,0.0
b'RECHAZADO',687.0,b'Cliente Sin Experiencia',,1.0,163.0,-999.0,-999.0,0.0,-999.0,-999.0,85.0,0.0,,100.0,0.0,0.0,0.0
b'RECHAZADO',735.0,b'Cliente Sin Experiencia',,2.0,152.0,-999.0,1.0,0.0,-999.0,-999.0,13.0,0.0,679000.0,100.0,0.0,410000.0,820000.0
b'RECHAZADO',657.0,b'Cliente Con Experiencia',,6.0,111.0,21.0,3.0,0.0,40.0,5.0,109.0,0.0,3522000.0,100.0,2050000.0,1279000.0,122584600.0
b'RECHAZADO',605.0,b'Cliente Con Experiencia',,3.0,195.0,71.0,8.0,0.0,-999.0,17.0,71.0,0.0,1902000.0,100.0,3525000.0,0.0,46505200.0
b'RECHAZADO',588.0,b'Cliente Sin Experiencia',,8.0,145.0,7.0,2.0,0.0,-999.0,39.0,75.0,0.0,1230000.0,100.0,900000.0,50000.0,5181000.0
b'RECHAZADO',748.0,b'Cliente Con Experiencia',,2.0,57.0,57.0,3.0,0.0,-999.0,49.0,57.0,0.0,3617000.0,100.0,9300000.0,183000.0,69020600.0
b'RECHAZADO',611.0,b'Cliente Sin Experiencia',,22.0,114.0,5.0,5.0,0.0,-999.0,21.0,93.0,0.0,2556000.0,100.0,0.0,1473000.0,33540000.0
b'RECHAZADO',812.0,b'Cliente Con Experiencia',,2.0,90.0,53.0,3.0,0.0,21.0,1.0,69.0,0.0,3591000.0,100.0,0.0,0.0,31887000.0
b'RECHAZADO',684.0,b'Cliente Con Experiencia',,1.0,98.0,41.0,2.0,0.0,-999.0,14.0,83.0,0.0,522000.0,100.0,2800000.0,185000.0,1625600.0
b'RECHAZADO',625.0,b'Cliente Sin Experiencia',,2.0,88.0,2.0,2.0,0.0,-999.0,-999.0,14.0,0.0,1184000.0,100.0,2100000.0,10241000.0,7606200.0
b'RECHAZADO',735.0,b'Cliente Con Experiencia',,0.0,76.0,13.0,1.0,0.0,-999.0,13.0,75.0,0.0,544000.0,100.0,0.0,0.0,28144000.0
b'RECHAZADO',666.0,b'Cliente Sin Experiencia',,1.0,98.0,-999.0,-999.0,0.0,-999.0,41.0,50.0,0.0,149000.0,100.0,0.0,397000.0,0.0
b'RECHAZADO',835.0,b'Cliente Con Experiencia',,2.0,93.0,13.0,1.0,0.0,-999.0,46.0,13.0,0.0,361000.0,100.0,3000000.0,16067000.0,600000.0
b'RECHAZADO',589.0,b'Cliente Sin Experiencia',,13.0,104.0,8.0,3.0,6.0,-999.0,40.0,76.0,0.0,1806000.0,100.0,1900000.0,3199000.0,5197600.0
b'RECHAZADO',716.0,b'Cliente Con Experiencia',,2.0,68.0,14.0,1.0,0.0,-999.0,-999.0,-999.0,0.0,60000.0,100.0,0.0,38000.0,-999.0
b'RECHAZADO',639.0,b'Cliente Con Experiencia',,11.0,90.0,2.0,1.0,0.0,38.0,9.0,56.0,0.0,1057000.0,100.0,0.0,4504000.0,0.0
b'RECHAZADO',707.0,b'Cliente Sin Experiencia',,4.0,93.0,-999.0,2.0,0.0,-999.0,-999.0,20.0,0.0,615000.0,100.0,0.0,170000.0,4223000.0
b'RECHAZADO',757.0,b'Cliente Con Experiencia',,0.0,68.0,5.0,1.0,0.0,28.0,12.0,45.0,0.0,816000.0,100.0,0.0,793000.0,1634000.0
b'RECHAZADO',872.0,b'Cliente Con Experiencia',,20.0,46.0,20.0,3.0,-999.0,6.0,7.0,79.0,-999.0,440000.0,100.0,5800000.0,-999.0,4640000.0
b'RECHAZADO',712.0,b'Cliente Sin Experiencia',,2.0,71.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,80000.0,100.0,0.0,409000.0,-999.0
b'RECHAZADO',783.0,b'Cliente Con Experiencia',,1.0,80.0,49.0,3.0,0.0,1.0,9.0,49.0,0.0,925000.0,100.0,4267000.0,0.0,8776800.0
b'RECHAZADO',634.0,b'Cliente Sin Experiencia',,7.0,161.0,8.0,2.0,0.0,-999.0,-999.0,8.0,0.0,226000.0,100.0,600000.0,0.0,5558200.0
b'RECHAZADO',803.0,b'Cliente Con Experiencia',,2.0,138.0,44.0,5.0,0.0,18.0,5.0,75.0,0.0,717000.0,100.0,6857000.0,0.0,21417000.0
b'RECHAZADO',580.0,b'Cliente Sin Experiencia',,3.0,58.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,2.0,,100.0,0.0,0.0,-999.0
b'RECHAZADO',616.0,b'Cliente Con Experiencia',,2.0,50.0,23.0,2.0,0.0,-999.0,17.0,-999.0,0.0,237000.0,100.0,0.0,733000.0,-999.0
b'RECHAZADO',853.0,b'Cliente Con Experiencia',,2.0,126.0,3.0,2.0,0.0,81.0,8.0,118.0,0.0,353000.0,100.0,0.0,0.0,10307000.0
b'RECHAZADO',604.0,b'Cliente Sin Experiencia',,2.0,5.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,37000.0,100.0,0.0,0.0,-999.0
b'RECHAZADO',625.0,b'Cliente Sin Experiencia',,2.0,111.0,5.0,1.0,0.0,-999.0,15.0,38.0,0.0,110000.0,100.0,0.0,50000.0,0.0
b'RECHAZADO',690.0,b'Cliente Con Experiencia',,6.0,176.0,4.0,3.0,0.0,108.0,2.0,113.0,0.0,324000.0,100.0,5500000.0,0.0,10470400.0
b'RECHAZADO',771.0,b'Cliente Sin Experiencia',,0.0,68.0,7.0,1.0,0.0,-999.0,-999.0,7.0,0.0,479000.0,100.0,1000000.0,1639000.0,472000.0
b'RECHAZADO',602.0,b'Cliente Sin Experiencia',,2.0,125.0,5.0,1.0,0.0,-999.0,-999.0,5.0,0.0,1256000.0,100.0,0.0,0.0,60955000.0
b'RECHAZADO',739.0,b'Cliente Sin Experiencia',,3.0,52.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'RECHAZADO',716.0,b'Cliente Sin Experiencia',,1.0,40.0,-999.0,1.0,0.0,-999.0,-999.0,13.0,0.0,348000.0,100.0,0.0,0.0,9588000.0
b'RECHAZADO',584.0,b'Cliente Sin Experiencia',,6.0,56.0,11.0,4.0,0.0,-999.0,-999.0,56.0,0.0,1230000.0,100.0,850000.0,522000.0,7585400.0
b'RECHAZADO',672.0,b'Cliente Sin Experiencia',,1.0,109.0,-999.0,-999.0,-999.0,-999.0,17.0,77.0,-999.0,0.0,100.0,0.0,-999.0,0.0
b'RECHAZADO',706.0,b'Cliente Con Experiencia',,2.0,44.0,25.0,1.0,0.0,-999.0,-999.0,-999.0,0.0,45000.0,100.0,0.0,0.0,-999.0
b'RECHAZADO',754.0,b'Cliente Con Experiencia',,1.0,118.0,18.0,2.0,0.0,-999.0,-999.0,-999.0,0.0,607000.0,100.0,0.0,7500000.0,-999.0
b'RECHAZADO',689.0,b'Cliente Sin Experiencia',,3.0,14.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'RECHAZADO',643.0,b'Cliente Sin Experiencia',,0.0,107.0,-999.0,-999.0,0.0,-999.0,29.0,58.0,0.0,,100.0,0.0,0.0,0.0
b'RECHAZADO',689.0,b'Cliente Sin Experiencia',,6.0,32.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'RECHAZADO',716.0,b'Cliente Con Experiencia',,1.0,29.0,84.0,5.0,0.0,-999.0,-999.0,114.0,0.0,1521000.0,100.0,1015000.0,0.0,19262000.0
b'RECHAZADO',671.0,b'Cliente Sin Experiencia',,5.0,124.0,-999.0,-999.0,0.0,-999.0,30.0,72.0,0.0,37000.0,100.0,0.0,37000.0,0.0
b'RECHAZADO',860.0,b'Cliente Con Experiencia',,3.0,94.0,34.0,3.0,0.0,24.0,3.0,34.0,0.0,331000.0,100.0,1149000.0,0.0,1028200.0
b'RECHAZADO',616.0,b'Cliente Sin Experiencia',,3.0,40.0,-999.0,-999.0,0.0,-999.0,-999.0,79.0,0.0,233000.0,100.0,0.0,626000.0,0.0
b'RECHAZADO',583.0,b'Cliente Sin Experiencia',,19.0,54.0,2.0,1.0,6.0,-999.0,-999.0,18.0,0.0,314000.0,100.0,0.0,300000.0,0.0
b'RECHAZADO',680.0,b'Cliente Sin Experiencia',,1.0,63.0,-999.0,2.0,0.0,-999.0,-999.0,11.0,0.0,1073000.0,100.0,0.0,0.0,10038000.0
b'RECHAZADO',725.0,b'Cliente Con Experiencia',,11.0,57.0,15.0,3.0,0.0,-999.0,-999.0,15.0,0.0,1651000.0,100.0,3900000.0,0.0,9999800.0
b'RECHAZADO',876.0,b'Cliente Con Experiencia',,1.0,208.0,139.0,3.0,0.0,184.0,2.0,168.0,0.0,798000.0,100.0,0.0,0.0,577000.0
b'RECHAZADO',617.0,b'Cliente Con Experiencia',,6.0,103.0,-999.0,-999.0,1.0,22.0,9.0,102.0,2.0,44000.0,100.0,0.0,44000.0,0.0
b'RECHAZADO',885.0,b'Cliente Sin Experiencia',,1.0,6.0,-999.0,-999.0,0.0,-999.0,53.0,98.0,0.0,1197000.0,100.0,0.0,1197000.0,0.0
b'RECHAZADO',757.0,b'Cliente Con Experiencia',,2.0,134.0,13.0,1.0,0.0,-999.0,15.0,99.0,0.0,814000.0,100.0,0.0,0.0,0.0
b'RECHAZADO',597.0,b'Cliente Con Experiencia',,8.0,72.0,13.0,2.0,0.0,-999.0,-999.0,13.0,0.0,162000.0,100.0,727000.0,646000.0,1129400.0
b'RECHAZADO',689.0,b'Cliente Sin Experiencia',,3.0,135.0,-999.0,1.0,0.0,-999.0,-999.0,127.0,0.0,141000.0,100.0,0.0,0.0,984000.0
b'RECHAZADO',712.0,b'Cliente Con Experiencia',,2.0,122.0,11.0,3.0,0.0,38.0,2.0,65.0,0.0,1097000.0,100.0,1500000.0,14202000.0,6156200.0
b'RECHAZADO',598.0,b'Cliente Sin Experiencia',,4.0,96.0,-999.0,1.0,-999.0,-999.0,-999.0,5.0,-999.0,86000.0,100.0,0.0,-999.0,429000.0
b'RECHAZADO',826.0,b'Cliente Con Experiencia',,2.0,170.0,57.0,4.0,0.0,94.0,3.0,117.0,0.0,2210000.0,100.0,5016000.0,0.0,64927200.0
b'RECHAZADO',757.0,b'Cliente Con Experiencia',,1.0,137.0,82.0,4.0,0.0,1.0,3.0,125.0,0.0,2424000.0,100.0,3000000.0,1129000.0,53191400.0
b'RECHAZADO',552.0,b'Cliente Sin Experiencia',,2.0,158.0,4.0,2.0,0.0,-999.0,-999.0,6.0,0.0,563000.0,100.0,0.0,923000.0,8875000.0
b'RECHAZADO',597.0,b'Cliente Con Experiencia',,5.0,112.0,18.0,4.0,0.0,-999.0,-999.0,18.0,0.0,703000.0,100.0,3800000.0,60000.0,6424400.0
b'RECHAZADO',588.0,b'Cliente Sin Experiencia',,11.0,122.0,2.0,4.0,0.0,-999.0,-999.0,9.0,0.0,914000.0,100.0,4950000.0,654000.0,10191600.0
b'RECHAZADO',821.0,b'Cliente Con Experiencia',,6.0,54.0,39.0,5.0,0.0,51.0,10.0,61.0,0.0,10333000.0,100.0,1683000.0,7283000.0,673000.0
b'RECHAZADO',703.0,b'Cliente Sin Experiencia',,11.0,113.0,6.0,1.0,0.0,-999.0,-999.0,6.0,0.0,729000.0,100.0,0.0,2471000.0,908000.0
b'RECHAZADO',671.0,b'Cliente Sin Experiencia',,3.0,30.0,-999.0,1.0,0.0,-999.0,-999.0,2.0,0.0,279000.0,100.0,0.0,237000.0,2106000.0
b'RECHAZADO',602.0,b'Cliente Sin Experiencia',,3.0,18.0,-999.0,-999.0,6.0,-999.0,-999.0,-999.0,0.0,139000.0,100.0,0.0,0.0,-999.0
b'RECHAZADO',774.0,b'Cliente Sin Experiencia',,1.0,78.0,10.0,1.0,0.0,-999.0,-999.0,-999.0,0.0,998000.0,100.0,0.0,42019000.0,-999.0
b'RECHAZADO',671.0,b'Cliente Sin Experiencia',,14.0,71.0,2.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,100.0,0.0,-999.0,-999.0
b'RECHAZADO',753.0,b'Cliente Con Experiencia',,2.0,60.0,24.0,3.0,0.0,3.0,2.0,75.0,0.0,585000.0,100.0,2400000.0,356000.0,8508400.0
b'RECHAZADO',481.0,b'Cliente Sin Experiencia',,4.0,56.0,-999.0,-999.0,6.0,-999.0,-999.0,-999.0,0.0,247000.0,100.0,0.0,472000.0,-999.0
b'RECHAZADO',675.0,b'Cliente Sin Experiencia',,4.0,68.0,8.0,3.0,0.0,-999.0,-999.0,70.0,0.0,735000.0,100.0,1520000.0,0.0,10960400.0
b'RECHAZADO',639.0,b'Cliente Sin Experiencia',,16.0,53.0,9.0,2.0,0.0,-999.0,-999.0,9.0,0.0,374000.0,100.0,1925000.0,0.0,3244600.0
b'RECHAZADO',570.0,b'Cliente Sin Experiencia',,12.0,64.0,3.0,1.0,0.0,-999.0,-999.0,111.0,0.0,55000.0,100.0,1000000.0,0.0,560800.0
b'RECHAZADO',684.0,b'Cliente Con Experiencia',,5.0,76.0,32.0,6.0,0.0,26.0,3.0,67.0,0.0,1297000.0,100.0,2450000.0,187000.0,35348400.0
b'RECHAZADO',794.0,b'Cliente Con Experiencia',,1.0,125.0,19.0,1.0,0.0,26.0,11.0,88.0,0.0,525000.0,100.0,0.0,6047000.0,0.0
b'RECHAZADO',588.0,b'Cliente Con Experiencia',,3.0,98.0,23.0,4.0,0.0,-999.0,58.0,72.0,0.0,3856000.0,100.0,450000.0,0.0,18473600.0
b'RECHAZADO',653.0,b'Cliente Sin Experiencia',,1.0,25.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'RECHAZADO',725.0,b'Cliente Con Experiencia',,3.0,83.0,38.0,3.0,0.0,-999.0,-999.0,57.0,0.0,392000.0,100.0,2100000.0,1430000.0,959000.0
b'RECHAZADO',648.0,b'Cliente Sin Experiencia',,1.0,67.0,11.0,2.0,0.0,-999.0,-999.0,-999.0,0.0,810000.0,100.0,0.0,0.0,-999.0
b'RECHAZADO',684.0,b'Cliente Sin Experiencia',,1.0,67.0,6.0,2.0,0.0,-999.0,-999.0,6.0,0.0,596000.0,100.0,4200000.0,311000.0,5697600.0
b'RECHAZADO',753.0,b'Cliente Con Experiencia',,3.0,108.0,32.0,6.0,0.0,16.0,8.0,95.0,0.0,2991000.0,100.0,4867000.0,510000.0,83649600.0
b'RECHAZADO',730.0,b'Cliente Sin Experiencia',,6.0,155.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,609000.0,100.0,0.0,13898000.0,-999.0
b'RECHAZADO',641.0,b'Cliente Con Experiencia',,2.0,109.0,25.0,3.0,0.0,-999.0,35.0,68.0,0.0,2535000.0,100.0,0.0,868000.0,49678000.0
b'RECHAZADO',620.0,b'Cliente Sin Experiencia',,2.0,87.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,37000.0,100.0,0.0,209000.0,-999.0
b'RECHAZADO',889.0,b'Cliente Con Experiencia',,2.0,33.0,43.0,3.0,0.0,-999.0,13.0,43.0,0.0,381000.0,100.0,525000.0,78000.0,210000.0
b'RECHAZADO',625.0,b'Cliente Sin Experiencia',,7.0,188.0,10.0,3.0,0.0,-999.0,147.0,160.0,0.0,1091000.0,100.0,2400000.0,0.0,18799800.0
b'RECHAZADO',659.0,b'Cliente Con Experiencia',,11.0,136.0,21.0,1.0,6.0,73.0,2.0,111.0,0.0,638000.0,100.0,10000000.0,1468000.0,9636000.0
